invoice_id,invoice_date,customer_id,product_id,sales_rep_id,territory,quantity,unit_price,discount,sales_amount,unit_cost,gross_profit,sales_channel,campaign_id,payment_status
INV002746,2025-07-11,C0101,P002,SR003,Northern,164,20.37,0.08,3073.43,9.86,1456.39,Distributor,,Paid
INV002747,2026-04-20,C0090,P016,SR008,Kuala Lumpur,174,23.84,0.03,4023.72,14.05,1579.02,Hospital,,Overdue
INV002748,2025-05-21,C0012,P011,SR008,Kuala Lumpur,147,15.5,0.15,1936.72,7.06,898.9,Pharmacy,CAM004,Overdue
INV002749,2025-08-19,C0132,P003,SR002,Kuala Lumpur,147,31.96,0,4698.12,20.33,1709.61,Hospital,,Paid
INV002750,2026-02-03,C0090,P012,SR002,Kuala Lumpur,77,23.6,0.1,1635.48,11.86,722.26,Hospital,,Pending
INV002751,2026-02-12,C0104,P006,SR006,East Malaysia,157,28.44,0.08,4107.87,16.3,1548.77,Pharmacy,,Paid
INV002752,2026-05-22,C0014,P011,SR008,Kuala Lumpur,102,15.5,0,1581.0,7.06,860.88,Pharmacy,,Paid
INV002753,2026-03-07,C0036,P010,SR007,Central,12,17.45,0.05,198.93,11.04,66.45,Distributor,CAM010,Pending
INV002754,2026-02-20,C0005,P005,SR003,Northern,95,48.8,0.08,4265.12,23.91,1993.67,Pharmacy,CAM010,Paid
INV002755,2026-01-19,C0051,P001,SR001,Central,117,34.05,0,3983.85,21.72,1442.61,Hospital,,Overdue
INV002756,2026-03-10,C0128,P004,SR009,Northern,113,19.97,0,2256.61,10.13,1111.92,Hospital,,Paid
INV002757,2026-01-18,C0034,P006,SR008,Kuala Lumpur,82,28.44,0,2332.08,16.3,995.48,Pharmacy,CAM009,Paid
INV002758,2025-09-29,C0015,P013,SR011,East Coast,98,14.36,0,1407.28,8.98,527.24,Clinic,,Paid
INV002759,2026-04-24,C0150,P002,SR011,East Coast,122,20.37,0,2485.14,9.86,1282.22,Pharmacy,,Paid
INV002760,2026-06-22,C0164,P018,SR011,East Coast,116,17.27,0.15,1702.82,8.38,730.74,Pharmacy,,Overdue
INV002761,2026-02-19,C0149,P007,SR008,Kuala Lumpur,89,53.96,0.03,4658.37,26.47,2302.54,Clinic,CAM010,Paid
INV002762,2025-11-27,C0156,P016,SR007,Central,165,23.84,0.08,3618.91,14.05,1300.66,Distributor,,Paid
INV002763,2025-01-08,C0096,P015,SR005,East Coast,52,11.13,0.15,491.95,6.38,160.19,Hospital,,Paid
INV002764,2026-05-01,C0023,P018,SR011,East Coast,67,17.27,0.1,1041.38,8.38,479.92,Clinic,,Paid
INV002765,2025-07-10,C0042,P001,SR010,Southern,115,34.05,0.05,3719.96,21.72,1222.16,Hospital,CAM005,Paid
INV002766,2026-05-06,C0055,P005,SR003,Northern,149,48.8,0.15,6180.52,23.91,2617.93,Hospital,,Paid
INV002767,2025-07-10,C0144,P005,SR010,Southern,66,48.8,0.08,2963.14,23.91,1385.08,Pharmacy,,Overdue
INV002768,2026-04-17,C0097,P006,SR007,Central,47,28.44,0.05,1269.85,16.3,503.75,Pharmacy,,Paid
INV002769,2025-06-13,C0058,P018,SR011,East Coast,171,17.27,0,2953.17,8.38,1520.19,Hospital,CAM004,Paid
INV002770,2025-04-07,C0065,P001,SR006,East Malaysia,113,34.05,0.05,3655.27,21.72,1200.91,Pharmacy,CAM002,Paid
INV002771,2025-10-28,C0036,P007,SR007,Central,131,53.96,0.08,6503.26,26.47,3035.69,Distributor,,Paid
INV002772,2025-01-10,C0173,P016,SR012,East Malaysia,87,23.84,0.1,1866.67,14.05,644.32,Clinic,CAM001,Paid
INV002773,2025-05-10,C0100,P002,SR010,Southern,87,20.37,0.05,1683.58,9.86,825.76,Clinic,,Paid
INV002774,2025-03-13,C0052,P018,SR002,Kuala Lumpur,36,17.27,0,621.72,8.38,320.04,Clinic,,Paid
INV002775,2025-10-19,C0063,P007,SR002,Kuala Lumpur,52,53.96,0.08,2581.45,26.47,1205.01,Clinic,,Paid
INV002776,2025-06-04,C0033,P016,SR012,East Malaysia,124,23.84,0.05,2808.35,14.05,1066.15,Hospital,CAM004,Paid
INV002777,2026-06-03,C0180,P002,SR007,Central,107,20.37,0.15,1852.65,9.86,797.63,Clinic,,Paid
INV002778,2026-03-30,C0001,P007,SR010,Southern,18,53.96,0,971.28,26.47,494.82,Pharmacy,,Paid
INV002779,2025-11-17,C0044,P017,SR007,Central,39,60.49,0.05,2241.15,30.19,1063.74,Clinic,CAM008,Paid
INV002780,2025-11-01,C0014,P005,SR008,Kuala Lumpur,74,48.8,0,3611.2,23.91,1841.86,Pharmacy,,Paid
INV002781,2026-01-11,C0130,P006,SR010,Southern,121,28.44,0.05,3269.18,16.3,1296.88,Clinic,,Overdue
INV002782,2026-03-17,C0041,P001,SR006,East Malaysia,67,34.05,0.08,2098.84,21.72,643.6,Clinic,,Paid
INV002783,2026-06-05,C0170,P012,SR012,East Malaysia,72,23.6,0.15,1444.32,11.86,590.4,Hospital,,Paid
INV002784,2026-04-04,C0069,P011,SR012,East Malaysia,170,15.5,0.05,2503.25,7.06,1303.05,Clinic,CAM011,Overdue
INV002785,2026-05-12,C0148,P018,SR009,Northern,158,17.27,0.08,2510.37,8.38,1186.33,Pharmacy,CAM012,Paid
INV002786,2025-11-19,C0081,P001,SR010,Southern,157,34.05,0.08,4918.18,21.72,1508.14,Pharmacy,,Paid
INV002787,2026-03-03,C0112,P010,SR005,East Coast,37,17.45,0,645.65,11.04,237.17,Pharmacy,CAM010,Pending
INV002788,2025-04-14,C0034,P004,SR002,Kuala Lumpur,145,19.97,0.05,2750.87,10.13,1282.02,Pharmacy,,Paid
INV002789,2025-03-18,C0170,P004,SR012,East Malaysia,162,19.97,0.03,3138.09,10.13,1497.03,Hospital,,Paid
INV002790,2025-01-17,C0002,P003,SR001,Central,180,31.96,0.05,5465.16,20.33,1805.76,Clinic,,Overdue
INV002791,2025-06-17,C0036,P007,SR007,Central,132,53.96,0.03,6909.04,26.47,3415.0,Distributor,,Overdue
INV002792,2025-06-15,C0088,P013,SR009,Northern,134,14.36,0.08,1770.3,8.98,566.98,Distributor,CAM004,Pending
INV002793,2025-05-12,C0053,P015,SR007,Central,19,11.13,0.03,205.13,6.38,83.91,Clinic,,Paid
INV002794,2025-10-25,C0018,P013,SR002,Kuala Lumpur,103,14.36,0.08,1360.75,8.98,435.81,Hospital,,Paid
INV002795,2025-09-19,C0148,P012,SR009,Northern,83,23.6,0.05,1860.86,11.86,876.48,Pharmacy,,Paid
INV002796,2025-10-05,C0101,P001,SR009,Northern,136,34.05,0.05,4399.26,21.72,1445.34,Distributor,,Paid
INV002797,2026-02-01,C0050,P018,SR006,East Malaysia,5,17.27,0.1,77.72,8.38,35.82,Distributor,,Paid
INV002798,2025-07-26,C0102,P004,SR004,Southern,144,19.97,0,2875.68,10.13,1416.96,Pharmacy,,Paid
INV002799,2026-01-29,C0103,P005,SR002,Kuala Lumpur,30,48.8,0.05,1390.8,23.91,673.5,Clinic,,Paid
INV002800,2026-04-06,C0176,P017,SR011,East Coast,76,60.49,0.03,4459.32,30.19,2164.88,Hospital,,Paid
INV002801,2026-02-13,C0083,P011,SR010,Southern,131,15.5,0.03,1969.59,7.06,1044.73,Pharmacy,,Paid
INV002802,2026-04-27,C0111,P009,SR002,Kuala Lumpur,6,9.93,0,59.58,6.14,22.74,Pharmacy,,Paid
INV002803,2026-03-01,C0136,P005,SR012,East Malaysia,179,48.8,0,8735.2,23.91,4455.31,Clinic,CAM010,Paid
INV002804,2025-11-29,C0028,P005,SR004,Southern,70,48.8,0.1,3074.4,23.91,1400.7,Clinic,CAM008,Overdue
INV002805,2025-01-06,C0037,P007,SR002,Kuala Lumpur,140,53.96,0.05,7176.68,26.47,3470.88,Pharmacy,,Paid
INV002806,2026-06-09,C0060,P011,SR011,East Coast,15,15.5,0.08,213.9,7.06,108.0,Distributor,,Overdue
INV002807,2026-02-23,C0050,P002,SR012,East Malaysia,73,20.37,0,1487.01,9.86,767.23,Distributor,CAM010,Paid
INV002808,2025-02-16,C0178,P011,SR001,Central,143,15.5,0.05,2105.67,7.06,1096.09,Hospital,,Paid
INV002809,2025-10-12,C0018,P007,SR008,Kuala Lumpur,176,53.96,0.05,9022.11,26.47,4363.39,Hospital,,Paid
INV002810,2025-03-09,C0156,P016,SR007,Central,152,23.84,0.1,3261.31,14.05,1125.71,Distributor,CAM002,Paid
INV002811,2025-06-06,C0143,P009,SR002,Kuala Lumpur,58,9.93,0.03,558.66,6.14,202.54,Clinic,,Paid
INV002812,2025-11-02,C0082,P002,SR010,Southern,57,20.37,0.03,1126.26,9.86,564.24,Clinic,,Pending
INV002813,2026-05-19,C0077,P017,SR002,Kuala Lumpur,151,60.49,0.03,8859.97,30.19,4301.28,Hospital,,Overdue
INV002814,2025-09-15,C0174,P001,SR010,Southern,154,34.05,0.1,4719.33,21.72,1374.45,Hospital,,Paid
INV002815,2026-03-19,C0001,P006,SR010,Southern,74,28.44,0,2104.56,16.3,898.36,Pharmacy,,Pending
INV002816,2025-02-15,C0060,P003,SR011,East Coast,140,31.96,0.05,4250.68,20.33,1404.48,Distributor,,Paid
INV002817,2025-10-15,C0157,P001,SR010,Southern,53,34.05,0.1,1624.18,21.72,473.02,Pharmacy,CAM007,Paid
INV002818,2026-03-27,C0171,P015,SR007,Central,78,11.13,0.05,824.73,6.38,327.09,Pharmacy,,Paid
INV002819,2025-04-27,C0169,P010,SR004,Southern,136,17.45,0.1,2135.88,11.04,634.44,Hospital,,Overdue
INV002820,2026-06-20,C0041,P007,SR006,East Malaysia,133,53.96,0.05,6817.85,26.47,3297.34,Clinic,,Pending
INV002821,2025-11-24,C0165,P017,SR012,East Malaysia,136,60.49,0.1,7403.98,30.19,3298.14,Clinic,CAM008,Paid
INV002822,2025-08-14,C0044,P014,SR001,Central,169,18.87,0.03,3093.36,11.75,1107.61,Clinic,,Paid
INV002823,2025-10-14,C0043,P015,SR009,Northern,128,11.13,0.03,1381.9,6.38,565.26,Hospital,,Paid
INV002824,2026-03-31,C0050,P001,SR012,East Malaysia,108,34.05,0,3677.4,21.72,1331.64,Distributor,,Paid
INV002825,2025-03-30,C0096,P003,SR005,East Coast,124,31.96,0.05,3764.89,20.33,1243.97,Hospital,CAM002,Pending
INV002826,2026-01-06,C0088,P010,SR009,Northern,164,17.45,0.05,2718.71,11.04,908.15,Distributor,,Overdue
INV002827,2025-06-06,C0061,P005,SR011,East Coast,41,48.8,0,2000.8,23.91,1020.49,Pharmacy,,Paid
INV002828,2026-05-30,C0149,P001,SR002,Kuala Lumpur,48,34.05,0,1634.4,21.72,591.84,Clinic,,Paid
INV002829,2025-02-06,C0110,P011,SR008,Kuala Lumpur,143,15.5,0.05,2105.67,7.06,1096.09,Hospital,,Paid
INV002830,2025-10-15,C0120,P015,SR011,East Coast,71,11.13,0,790.23,6.38,337.25,Pharmacy,,Paid
INV002831,2025-11-18,C0081,P007,SR004,Southern,144,53.96,0.05,7381.73,26.47,3570.05,Pharmacy,,Pending
INV002832,2025-08-04,C0119,P017,SR001,Central,95,60.49,0.05,5459.22,30.19,2591.17,Distributor,CAM005,Paid
INV002833,2025-11-06,C0095,P017,SR011,East Coast,47,60.49,0.05,2700.88,30.19,1281.95,Pharmacy,,Paid
INV002834,2026-06-02,C0068,P018,SR011,East Coast,110,17.27,0,1899.7,8.38,977.9,Distributor,CAM012,Overdue
INV002835,2026-05-06,C0103,P003,SR002,Kuala Lumpur,65,31.96,0.05,1973.53,20.33,652.08,Clinic,,Paid
INV002836,2025-01-29,C0162,P011,SR001,Central,145,15.5,0.1,2022.75,7.06,999.05,Hospital,,Paid
INV002837,2026-06-20,C0165,P013,SR006,East Malaysia,135,14.36,0.08,1783.51,8.98,571.21,Clinic,,Pending
INV002838,2025-01-28,C0167,P016,SR003,Northern,107,23.84,0.03,2474.35,14.05,971.0,Clinic,,Overdue
INV002839,2025-02-07,C0031,P002,SR007,Central,155,20.37,0,3157.35,9.86,1629.05,Pharmacy,,Paid
INV002840,2025-05-28,C0100,P018,SR004,Southern,62,17.27,0.03,1038.62,8.38,519.06,Clinic,,Paid
INV002841,2026-03-24,C0170,P010,SR012,East Malaysia,16,17.45,0,279.2,11.04,102.56,Hospital,,Paid
INV002842,2026-03-07,C0126,P011,SR008,Kuala Lumpur,135,15.5,0.05,1987.88,7.06,1034.78,Hospital,,Pending
INV002843,2025-08-19,C0049,P011,SR007,Central,119,15.5,0,1844.5,7.06,1004.36,Pharmacy,,Paid
INV002844,2025-04-14,C0044,P007,SR001,Central,87,53.96,0.03,4553.68,26.47,2250.79,Clinic,,Paid
INV002845,2025-11-22,C0113,P002,SR009,Northern,37,20.37,0.05,716.01,9.86,351.19,Clinic,,Paid
INV002846,2025-08-16,C0133,P009,SR007,Central,72,9.93,0,714.96,6.14,272.88,Clinic,,Paid
INV002847,2025-08-03,C0027,P003,SR007,Central,21,31.96,0.03,651.03,20.33,224.1,Hospital,,Paid
INV002848,2025-04-15,C0040,P008,SR009,Northern,17,17.6,0,299.2,7.93,164.39,Pharmacy,,Paid
INV002849,2025-11-29,C0161,P013,SR001,Central,14,14.36,0.05,190.99,8.98,65.27,Pharmacy,,Pending
INV002850,2026-04-03,C0138,P002,SR004,Southern,64,20.37,0.05,1238.5,9.86,607.46,Hospital,CAM011,Paid
INV002851,2026-06-09,C0075,P009,SR009,Northern,126,9.93,0.05,1188.62,6.14,414.98,Pharmacy,CAM012,Pending
INV002852,2026-03-10,C0110,P010,SR002,Kuala Lumpur,21,17.45,0.05,348.13,11.04,116.29,Hospital,,Paid
INV002853,2026-05-07,C0056,P016,SR003,Northern,35,23.84,0.03,809.37,14.05,317.62,Pharmacy,,Paid
INV002854,2025-06-14,C0154,P005,SR011,East Coast,64,48.8,0,3123.2,23.91,1592.96,Clinic,,Paid
INV002855,2025-08-02,C0010,P005,SR003,Northern,89,48.8,0.05,4126.04,23.91,1998.05,Pharmacy,,Paid
INV002856,2025-06-17,C0059,P008,SR005,East Coast,81,17.6,0,1425.6,7.93,783.27,Distributor,,Pending
INV002857,2025-03-12,C0141,P012,SR012,East Malaysia,142,23.6,0,3351.2,11.86,1667.08,Clinic,,Paid
INV002858,2026-04-23,C0054,P010,SR011,East Coast,103,17.45,0.1,1617.62,11.04,480.5,Pharmacy,,Paid
INV002859,2025-05-06,C0089,P012,SR007,Central,171,23.6,0,4035.6,11.86,2007.54,Hospital,,Paid
INV002860,2025-10-02,C0157,P004,SR010,Southern,21,19.97,0.05,398.4,10.13,185.67,Pharmacy,CAM006,Pending
INV002861,2025-03-20,C0132,P004,SR008,Kuala Lumpur,149,19.97,0.05,2826.75,10.13,1317.38,Hospital,,Overdue
INV002862,2025-04-12,C0059,P010,SR011,East Coast,175,17.45,0.05,2901.06,11.04,969.06,Distributor,,Paid
INV002863,2025-09-19,C0144,P007,SR010,Southern,120,53.96,0.03,6280.94,26.47,3104.54,Pharmacy,,Paid
INV002864,2025-05-09,C0138,P013,SR010,Southern,175,14.36,0.05,2387.35,8.98,815.85,Hospital,,Paid
INV002865,2025-07-26,C0008,P005,SR009,Northern,167,48.8,0.03,7905.11,23.91,3912.14,Clinic,,Paid
INV002866,2026-01-29,C0048,P004,SR002,Kuala Lumpur,111,19.97,0.03,2150.17,10.13,1025.74,Distributor,,Paid
INV002867,2026-01-22,C0107,P014,SR010,Southern,24,18.87,0,452.88,11.75,170.88,Clinic,,Pending
INV002868,2025-09-04,C0072,P006,SR004,Southern,39,28.44,0.08,1020.43,16.3,384.73,Clinic,,Paid
INV002869,2025-08-14,C0069,P018,SR006,East Malaysia,23,17.27,0.1,357.49,8.38,164.75,Clinic,CAM006,Overdue
INV002870,2025-08-15,C0108,P016,SR011,East Coast,163,23.84,0.08,3575.05,14.05,1284.9,Clinic,CAM006,Paid
INV002871,2025-12-02,C0039,P010,SR007,Central,108,17.45,0,1884.6,11.04,692.28,Distributor,CAM008,Paid
INV002872,2025-12-25,C0017,P015,SR007,Central,106,11.13,0.1,1061.8,6.38,385.52,Pharmacy,,Paid
INV002873,2026-01-21,C0014,P004,SR008,Kuala Lumpur,68,19.97,0.05,1290.06,10.13,601.22,Pharmacy,CAM009,Paid
INV002874,2026-01-01,C0165,P013,SR012,East Malaysia,96,14.36,0.05,1309.63,8.98,447.55,Clinic,CAM008,Paid
INV002875,2026-03-26,C0097,P009,SR001,Central,81,9.93,0.05,764.11,6.14,266.77,Pharmacy,,Paid
INV002876,2025-11-28,C0001,P006,SR010,Southern,92,28.44,0,2616.48,16.3,1116.88,Pharmacy,,Paid
INV002877,2025-10-05,C0074,P009,SR012,East Malaysia,128,9.93,0,1271.04,6.14,485.12,Pharmacy,,Paid
INV002878,2025-01-01,C0077,P016,SR002,Kuala Lumpur,64,23.84,0,1525.76,14.05,626.56,Hospital,,Paid
INV002879,2025-03-27,C0096,P016,SR011,East Coast,153,23.84,0.1,3282.77,14.05,1133.12,Hospital,CAM002,Paid
INV002880,2026-04-14,C0135,P017,SR010,Southern,155,60.49,0.1,8438.36,30.19,3758.91,Clinic,CAM011,Pending
INV002881,2025-01-09,C0075,P001,SR009,Northern,78,34.05,0,2655.9,21.72,961.74,Pharmacy,,Paid
INV002882,2025-04-08,C0132,P007,SR002,Kuala Lumpur,140,53.96,0.1,6798.96,26.47,3093.16,Hospital,,Paid
INV002883,2026-05-07,C0063,P003,SR008,Kuala Lumpur,57,31.96,0.05,1730.63,20.33,571.82,Clinic,CAM011,Paid
INV002884,2026-03-20,C0124,P018,SR007,Central,48,17.27,0.05,787.51,8.38,385.27,Hospital,,Overdue
INV002885,2025-01-16,C0125,P018,SR002,Kuala Lumpur,145,17.27,0.05,2378.94,8.38,1163.84,Clinic,CAM001,Paid
INV002886,2025-11-24,C0109,P010,SR006,East Malaysia,89,17.45,0.08,1428.81,11.04,446.25,Clinic,,Paid
INV002887,2025-01-03,C0037,P014,SR002,Kuala Lumpur,67,18.87,0.15,1074.65,11.75,287.4,Pharmacy,,Paid
INV002888,2025-09-27,C0046,P007,SR001,Central,108,53.96,0,5827.68,26.47,2968.92,Clinic,CAM006,Paid
INV002889,2026-05-30,C0111,P011,SR008,Kuala Lumpur,9,15.5,0.08,128.34,7.06,64.8,Pharmacy,,Paid
INV002890,2025-10-23,C0025,P004,SR012,East Malaysia,44,19.97,0,878.68,10.13,432.96,Hospital,,Paid
INV002891,2025-11-19,C0020,P009,SR007,Central,155,9.93,0.05,1462.19,6.14,510.49,Clinic,CAM008,Paid
INV002892,2025-09-13,C0053,P017,SR001,Central,37,60.49,0,2238.13,30.19,1121.1,Clinic,CAM006,Paid
INV002893,2025-11-24,C0060,P005,SR005,East Coast,175,48.8,0,8540.0,23.91,4355.75,Distributor,,Paid
INV002894,2025-01-29,C0025,P002,SR006,East Malaysia,34,20.37,0.08,637.17,9.86,301.93,Hospital,CAM001,Paid
INV002895,2025-04-14,C0050,P008,SR006,East Malaysia,98,17.6,0,1724.8,7.93,947.66,Distributor,,Overdue
INV002896,2025-08-08,C0041,P008,SR012,East Malaysia,90,17.6,0.1,1425.6,7.93,711.9,Clinic,,Paid
INV002897,2025-05-10,C0056,P010,SR003,Northern,133,17.45,0.03,2251.22,11.04,782.9,Pharmacy,,Pending
INV002898,2025-11-02,C0157,P015,SR010,Southern,6,11.13,0,66.78,6.38,28.5,Pharmacy,,Paid
INV002899,2026-03-17,C0110,P007,SR008,Kuala Lumpur,49,53.96,0.08,2432.52,26.47,1135.49,Hospital,,Pending
INV002900,2026-01-01,C0064,P014,SR010,Southern,167,18.87,0.08,2899.19,11.75,936.94,Clinic,,Pending
INV002901,2025-09-06,C0071,P018,SR012,East Malaysia,50,17.27,0.05,820.32,8.38,401.32,Pharmacy,,Paid
INV002902,2025-04-05,C0086,P006,SR009,Northern,108,28.44,0.03,2979.37,16.3,1218.97,Clinic,CAM002,Paid
INV002903,2026-02-04,C0041,P012,SR006,East Malaysia,168,23.6,0.05,3766.56,11.86,1774.08,Clinic,,Paid
INV002904,2026-03-03,C0107,P010,SR004,Southern,73,17.45,0.05,1210.16,11.04,404.24,Clinic,,Paid
INV002905,2026-02-19,C0149,P012,SR002,Kuala Lumpur,78,23.6,0.1,1656.72,11.86,731.64,Clinic,,Overdue
INV002906,2026-02-08,C0112,P011,SR005,East Coast,91,15.5,0,1410.5,7.06,768.04,Pharmacy,,Paid
INV002907,2026-02-22,C0033,P018,SR012,East Malaysia,68,17.27,0,1174.36,8.38,604.52,Hospital,CAM010,Paid
INV002908,2025-06-04,C0077,P004,SR008,Kuala Lumpur,126,19.97,0,2516.22,10.13,1239.84,Hospital,,Pending
INV002909,2026-03-05,C0051,P018,SR001,Central,87,17.27,0.03,1457.42,8.38,728.36,Hospital,,Paid
INV002910,2025-12-03,C0129,P014,SR006,East Malaysia,176,18.87,0.05,3155.06,11.75,1087.06,Clinic,,Paid
INV002911,2025-05-31,C0076,P016,SR003,Northern,162,23.84,0.05,3668.98,14.05,1392.88,Hospital,,Paid
INV002912,2025-03-21,C0107,P004,SR010,Southern,62,19.97,0.08,1139.09,10.13,511.03,Clinic,,Paid
INV002913,2026-06-12,C0168,P007,SR009,Northern,27,53.96,0,1456.92,26.47,742.23,Clinic,,Paid
INV002914,2025-08-02,C0122,P005,SR012,East Malaysia,20,48.8,0.05,927.2,23.91,449.0,Pharmacy,CAM005,Overdue
INV002915,2025-10-08,C0138,P014,SR010,Southern,146,18.87,0.1,2479.52,11.75,764.02,Hospital,CAM007,Paid
INV002916,2025-10-09,C0147,P007,SR004,Southern,38,53.96,0.15,1742.91,26.47,737.05,Pharmacy,,Paid
INV002917,2025-07-21,C0152,P010,SR012,East Malaysia,106,17.45,0,1849.7,11.04,679.46,Hospital,,Pending
INV002918,2025-06-18,C0100,P010,SR010,Southern,108,17.45,0,1884.6,11.04,692.28,Clinic,,Pending
INV002919,2025-04-22,C0118,P005,SR012,East Malaysia,7,48.8,0,341.6,23.91,174.23,Hospital,,Paid
INV002920,2025-03-23,C0171,P004,SR001,Central,169,19.97,0.05,3206.18,10.13,1494.21,Pharmacy,,Paid
INV002921,2026-04-17,C0023,P014,SR011,East Coast,177,18.87,0,3339.99,11.75,1260.24,Clinic,,Paid
INV002922,2025-08-12,C0085,P008,SR002,Kuala Lumpur,13,17.6,0,228.8,7.93,125.71,Pharmacy,,Paid
INV002923,2025-01-29,C0030,P013,SR005,East Coast,150,14.36,0.05,2046.3,8.98,699.3,Pharmacy,,Paid
INV002924,2025-03-25,C0050,P008,SR006,East Malaysia,74,17.6,0.15,1107.04,7.93,520.22,Distributor,CAM002,Pending
INV002925,2025-07-30,C0176,P009,SR005,East Coast,77,9.93,0,764.61,6.14,291.83,Hospital,,Pending
INV002926,2025-09-29,C0023,P002,SR005,East Coast,116,20.37,0.05,2244.77,9.86,1101.01,Clinic,CAM006,Overdue
INV002927,2025-04-04,C0027,P013,SR001,Central,77,14.36,0.05,1050.43,8.98,358.97,Hospital,,Paid
INV002928,2025-03-27,C0007,P002,SR007,Central,172,20.37,0.1,3153.28,9.86,1457.36,Clinic,CAM002,Paid
INV002929,2026-03-04,C0107,P004,SR010,Southern,144,19.97,0.15,2444.33,10.13,985.61,Clinic,,Paid
INV002930,2025-02-10,C0064,P010,SR004,Southern,36,17.45,0.15,533.97,11.04,136.53,Clinic,,Paid
INV002931,2025-12-04,C0078,P018,SR010,Southern,44,17.27,0.15,645.9,8.38,277.18,Clinic,CAM008,Paid
INV002932,2025-03-04,C0179,P016,SR004,Southern,129,23.84,0.1,2767.82,14.05,955.37,Pharmacy,,Paid
INV002933,2026-01-27,C0016,P003,SR011,East Coast,128,31.96,0,4090.88,20.33,1488.64,Clinic,,Paid
INV002934,2026-05-23,C0030,P007,SR005,East Coast,30,53.96,0.05,1537.86,26.47,743.76,Pharmacy,CAM012,Overdue
INV002935,2025-11-07,C0119,P001,SR001,Central,138,34.05,0.05,4463.95,21.72,1466.59,Distributor,,Paid
INV002936,2025-10-24,C0024,P004,SR001,Central,141,19.97,0.05,2674.98,10.13,1246.65,Clinic,,Paid
INV002937,2026-05-12,C0179,P003,SR004,Southern,116,31.96,0.05,3521.99,20.33,1163.71,Pharmacy,,Paid
INV002938,2025-10-29,C0110,P007,SR002,Kuala Lumpur,66,53.96,0.05,3383.29,26.47,1636.27,Hospital,,Paid
INV002939,2026-05-27,C0078,P004,SR010,Southern,36,19.97,0.08,661.41,10.13,296.73,Clinic,,Paid
INV002940,2025-06-05,C0031,P012,SR007,Central,17,23.6,0,401.2,11.86,199.58,Pharmacy,CAM004,Paid
INV002941,2025-02-22,C0106,P014,SR006,East Malaysia,104,18.87,0,1962.48,11.75,740.48,Pharmacy,,Pending
INV002942,2025-12-12,C0043,P011,SR003,Northern,172,15.5,0.05,2532.7,7.06,1318.38,Hospital,CAM008,Paid
INV002943,2026-01-08,C0073,P016,SR005,East Coast,124,23.84,0.05,2808.35,14.05,1066.15,Pharmacy,,Paid
INV002944,2026-06-18,C0135,P012,SR010,Southern,104,23.6,0.05,2331.68,11.86,1098.24,Clinic,,Paid
INV002945,2025-08-15,C0015,P001,SR011,East Coast,32,34.05,0.05,1035.12,21.72,340.08,Clinic,,Pending
INV002946,2026-03-20,C0116,P012,SR010,Southern,58,23.6,0.03,1327.74,11.86,639.86,Clinic,,Pending
INV002947,2025-10-31,C0038,P006,SR009,Northern,168,28.44,0.08,4395.69,16.3,1657.29,Pharmacy,,Paid
INV002948,2025-05-17,C0168,P012,SR009,Northern,98,23.6,0,2312.8,11.86,1150.52,Clinic,,Paid
INV002949,2025-01-24,C0170,P002,SR006,East Malaysia,80,20.37,0.1,1466.64,9.86,677.84,Hospital,,Paid
INV002950,2025-08-16,C0002,P013,SR007,Central,51,14.36,0.03,710.39,8.98,252.41,Clinic,,Paid
INV002951,2025-04-16,C0002,P001,SR007,Central,109,34.05,0.05,3525.88,21.72,1158.4,Clinic,CAM003,Overdue
INV002952,2025-04-13,C0125,P005,SR002,Kuala Lumpur,6,48.8,0.05,278.16,23.91,134.7,Clinic,CAM003,Paid
INV002953,2025-06-15,C0036,P008,SR001,Central,146,17.6,0,2569.6,7.93,1411.82,Distributor,CAM004,Paid
INV002954,2025-10-12,C0121,P011,SR003,Northern,139,15.5,0,2154.5,7.06,1173.16,Distributor,,Paid
INV002955,2025-11-01,C0009,P001,SR011,East Coast,28,34.05,0,953.4,21.72,345.24,Distributor,,Paid
INV002956,2025-04-29,C0059,P012,SR005,East Coast,34,23.6,0.15,682.04,11.86,278.8,Distributor,,Paid
INV002957,2025-11-18,C0050,P011,SR012,East Malaysia,42,15.5,0,651.0,7.06,354.48,Distributor,,Paid
INV002958,2025-01-08,C0112,P010,SR005,East Coast,168,17.45,0.08,2697.07,11.04,842.35,Pharmacy,,Overdue
INV002959,2025-02-11,C0154,P015,SR005,East Coast,12,11.13,0,133.56,6.38,57.0,Clinic,,Pending
INV002960,2025-01-25,C0077,P004,SR008,Kuala Lumpur,89,19.97,0,1777.33,10.13,875.76,Hospital,CAM001,Pending
INV002961,2025-05-10,C0131,P004,SR007,Central,78,19.97,0.05,1479.78,10.13,689.64,Hospital,,Paid
INV002962,2026-04-11,C0074,P005,SR006,East Malaysia,49,48.8,0,2391.2,23.91,1219.61,Pharmacy,,Paid
INV002963,2025-08-17,C0006,P013,SR006,East Malaysia,93,14.36,0.05,1268.71,8.98,433.57,Clinic,,Paid
INV002964,2025-01-26,C0173,P008,SR012,East Malaysia,147,17.6,0.05,2457.84,7.93,1292.13,Clinic,CAM001,Paid
INV002965,2026-04-01,C0065,P008,SR012,East Malaysia,157,17.6,0.05,2625.04,7.93,1380.03,Pharmacy,CAM011,Paid
